ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
58-131_cloud-1-1,58-131_cloud-1,tiao,cloud-12,false,expert,Greenhilletal2008,,,
58-131_cloud-1-2,58-131_cloud-1,tiao,cloud-117,false,expert,Greenhilletal2008,,,
58-131_cloud-2-1,58-131_cloud-2,tūrangi,cloud-3,false,expert,Greenhilletal2008,,,
58-131_cloud-3-1,58-131_cloud-3,tumurangi,cloud-3,false,expert,Greenhilletal2008,,,
58-132_fog-1-1,58-132_fog-1,ko'u,fog-1,false,expert,Greenhilletal2008,,,
58-132_fog-1-2,58-132_fog-1,ko'u,fog-47,false,expert,Greenhilletal2008,,,
58-132_fog-2-1,58-132_fog-2,maa'uu,fog-10,false,expert,Greenhilletal2008,,,
58-133_rain-1-1,58-133_rain-1,ua,rain-1,false,expert,Greenhilletal2008,,,
58-134_thunder-1-1,58-134_thunder-1,māngūngū,thunder-106,false,expert,Greenhilletal2008,,,
58-135_lightning-1-1,58-135_lightning-1,rapa,lightning-9,false,expert,Greenhilletal2008,,,
58-135_lightning-2-1,58-135_lightning-2,uira,lightning-2,false,expert,Greenhilletal2008,,,
58-136_wind-1-1,58-136_wind-1,matangi,wind-1,false,expert,Greenhilletal2008,,,
58-136_wind-1-2,58-136_wind-1,matangi,wind-66,false,expert,Greenhilletal2008,,,
58-137_toblow-1-1,58-137_toblow-1,angi,toblow-8,false,expert,Greenhilletal2008,,,
58-137_toblow-2-1,58-137_toblow-2,àrara,toblow-9,false,expert,Greenhilletal2008,,,
58-137_toblow-3-1,58-137_toblow-3,puì,toblow-6,false,expert,Greenhilletal2008,,,
58-138_warm-1-1,58-138_warm-1,maàna,warm-1,false,expert,Greenhilletal2008,,,
58-138_warm-1-2,58-138_warm-1,maàna,warm-72,false,expert,Greenhilletal2008,,,
58-139_cold-1-1,58-139_cold-1,anu,cold-8,false,expert,Greenhilletal2008,,,
58-139_cold-2-1,58-139_cold-2,anu toketoke,cold-8,false,expert,Greenhilletal2008,,,
58-139_cold-2-2,58-139_cold-2,anu toketoke,cold-9,false,expert,Greenhilletal2008,,,
58-140_dry-1-1,58-140_dry-1,maroo,dry-13,false,expert,Greenhilletal2008,,,
58-141_wet-1-1,58-141_wet-1,mā'ū,wet-11,false,expert,Greenhilletal2008,,,
58-141_wet-2-1,58-141_wet-2,mā'ū'ū,wet-11,false,expert,Greenhilletal2008,,,
58-141_wet-3-1,58-141_wet-3,tārari,wet-9,false,expert,Greenhilletal2008,,,
58-142_heavy-1-1,58-142_heavy-1,tei,heavy-46,false,expert,Greenhilletal2008,,,
58-142_heavy-1-2,58-142_heavy-1,tei,heavy-66,false,expert,Greenhilletal2008,,,
58-142_heavy-3-1,58-142_heavy-3,tai,heavy-46,false,expert,Greenhilletal2008,,,
58-142_heavy-3-2,58-142_heavy-3,tai,heavy-66,false,expert,Greenhilletal2008,,,
58-142_heavy-5-1,58-142_heavy-5,teimaà,heavy-46,false,expert,Greenhilletal2008,,,
58-142_heavy-5-2,58-142_heavy-5,teimaà,heavy-66,false,expert,Greenhilletal2008,,,
58-143_fire-1-1,58-143_fire-1,aì,fire-1,false,expert,Greenhilletal2008,,,
58-144_toburn-1-1,58-144_toburn-1,ta'u,toburn-8,false,expert,Greenhilletal2008,,,
58-144_toburn-2-1,58-144_toburn-2,tutungi,toburn-1,false,expert,Greenhilletal2008,,,
58-144_toburn-2-2,58-144_toburn-2,tutungi,toburn-7,false,expert,Greenhilletal2008,,,
58-145_smoke-1-1,58-145_smoke-1,au,smoke-2,false,expert,Greenhilletal2008,,,
58-145_smoke-2-1,58-145_smoke-2,auaì,smoke-2,false,expert,Greenhilletal2008,,,
58-146_ashes-1-1,58-146_ashes-1,rèu,ash-67,false,expert,Greenhilletal2008,,,
58-147_black-1-1,58-147_black-1,kere,black-5,false,expert,Greenhilletal2008,,,
58-147_black-2-1,58-147_black-2,uri,black-7,false,expert,Greenhilletal2008,,,
58-147_black-3-1,58-147_black-3,ìva,black-6,false,expert,Greenhilletal2008,,,
58-148_white-1-1,58-148_white-1,tea,white-8,false,expert,Greenhilletal2008,,,
58-149_red-1-1,58-149_red-1,kura,red-13,false,expert,Greenhilletal2008,,,
58-149_red-2-1,58-149_red-2,'ute,red-14,false,expert,Greenhilletal2008,,,
58-150_yellow-1-1,58-150_yellow-1,rengarenga,yellow-10,false,expert,Greenhilletal2008,,,
58-151_green-1-1,58-151_green-1,matie,green-1,false,expert,Greenhilletal2008,,,
58-151_green-1-2,58-151_green-1,matie,green-11,false,expert,Greenhilletal2008,,,
58-151_green-2-1,58-151_green-2,'akamatie,green-1,false,expert,Greenhilletal2008,,,
58-151_green-2-2,58-151_green-2,'akamatie,green-11,false,expert,Greenhilletal2008,,,
58-151_green-3-1,58-151_green-3,tāmatie,green-1,false,expert,Greenhilletal2008,,,
58-151_green-3-2,58-151_green-3,tāmatie,green-11,false,expert,Greenhilletal2008,,,
58-152_small-1-1,58-152_small-1,iti,small-1,false,expert,Greenhilletal2008,,,
58-152_small-2-1,58-152_small-2,riki,small-66,false,expert,Greenhilletal2008,,,
58-152_small-3-1,58-152_small-3,àkariki,small-66,false,expert,Greenhilletal2008,,,
58-152_small-4-1,58-152_small-4,poto,small-10,false,expert,Greenhilletal2008,,,
58-153_big-1-1,58-153_big-1,ākā,big-31,false,expert,Greenhilletal2008,,,
58-153_big-2-1,58-153_big-2,'akamatū,big-73,false,expert,Greenhilletal2008,,,
58-153_big-3-1,58-153_big-3,āma'atama'ata,big-31,false,expert,Greenhilletal2008,,,
58-153_big-4-1,58-153_big-4,ngao,big-130,false,expert,Greenhilletal2008,,,
58-153_big-6-1,58-153_big-6,ma'ata,big-31,false,expert,Greenhilletal2008,,,
58-153_big-7-1,58-153_big-7,ma'atama'ata,big-31,false,expert,Greenhilletal2008,,,
58-154_short-1-1,58-154_short-1,poto,short-9,false,expert,Greenhilletal2008,,,
58-155_long-1-1,58-155_long-1,roa,long-12,false,expert,Greenhilletal2008,,,
58-155_long-1-2,58-155_long-1,roa,long-105,false,expert,Greenhilletal2008,,,
58-156_thin-1-1,58-156_thin-1,angiangi,thin-18,false,expert,Greenhilletal2008,,,
58-156_thin-2-1,58-156_thin-2,rairai,thin-5,false,expert,Greenhilletal2008,,,
58-157_thick-1-1,58-157_thick-1,maatoru,thick-3,false,expert,Greenhilletal2008,,,
58-158_narrow-1-1,58-158_narrow-1,oaoa,narrow-12,false,expert,Greenhilletal2008,,,
58-158_narrow-2-1,58-158_narrow-2,'ōiti,narrow-89,false,expert,Greenhilletal2008,,,
58-158_narrow-3-1,58-158_narrow-3,kōkota,narrow-26,false,expert,Greenhilletal2008,,,
58-158_narrow-4-1,58-158_narrow-4,kōpū,narrow-48,true,expert,Greenhilletal2008,,,
58-158_narrow-5-1,58-158_narrow-5,kōpāpā,narrow-48,true,expert,Greenhilletal2008,,,
58-158_narrow-6-1,58-158_narrow-6,tākokota,narrow-26,false,expert,Greenhilletal2008,,,
58-158_narrow-7-1,58-158_narrow-7,tākōpāpā,narrow-48,true,expert,Greenhilletal2008,,,
58-159_wide-1-1,58-159_wide-1,'a'ano,wide-7,false,expert,Greenhilletal2008,,,
58-159_wide-2-1,58-159_wide-2,ātea,wide-21,false,expert,Greenhilletal2008,,,
58-160_painfulsick-1-1,58-160_painfulsick-1,mamae,painfulsick-10,false,expert,Greenhilletal2008,,,
58-160_painfulsick-2-1,58-160_painfulsick-2,maauiui,painfulsick-1,false,expert,Greenhilletal2008,,,
58-160_painfulsick-2-2,58-160_painfulsick-2,maauiui,painfulsick-12,false,expert,Greenhilletal2008,,,
58-161_shyashamed-1-1,58-161_shyashamed-1,tā'akamā,shyashamed-1,false,expert,Greenhilletal2008,,,
58-162_old-1-1,58-162_old-1,taìto,old-10,false,expert,Greenhilletal2008,,,
58-163_new-1-1,58-163_new-1,'oou,new-1,false,expert,Greenhilletal2008,,,
58-164_good-1-1,58-164_good-1,reka,good-14,false,expert,Greenhilletal2008,,,
58-164_good-2-1,58-164_good-2,meitaki,good-15,false,expert,Greenhilletal2008,,,
58-165_badevil-1-1,58-165_badevil-1,kino,badevil-9,false,expert,Greenhilletal2008,,,
58-166_correcttrue-1-1,58-166_correcttrue-1,tika,correcttrue-9,false,expert,Greenhilletal2008,,,
58-167_night-1-1,58-167_night-1,poo,night-1,false,expert,Greenhilletal2008,,,
58-168_day-1-1,58-168_day-1,ao,day-1,false,expert,Greenhilletal2008,,,
58-168_day-1-2,58-168_day-1,ao,day-54,false,expert,Greenhilletal2008,,,
58-169_year-1-1,58-169_year-1,mataìti,year-7,false,expert,Greenhilletal2008,,,
58-169_year-2-1,58-169_year-2,tau,year-1,false,expert,Greenhilletal2008,,,
58-170_when-1-1,58-170_when-1,aa'ea,when-5,false,expert,Greenhilletal2008,,,
58-171_tohide-1-1,58-171_tohide-1,puni,tohide-1,false,expert,Greenhilletal2008,,,
58-171_tohide-2-1,58-171_tohide-2,pipini,tohide-1,false,expert,Greenhilletal2008,,,
58-172_toclimb-1-1,58-172_toclimb-1,kake-a -ìa -na,toclimb-32,false,expert,Greenhilletal2008,,,
58-173_at-1-1,58-173_at-1,i,at-1,false,expert,Greenhilletal2008,,,
58-173_at-2-1,58-173_at-2,tei,at-5,false,expert,Greenhilletal2008,,,
58-174_ininside-1-1,58-174_ininside-1,roto,ininside-5,false,expert,Greenhilletal2008,,,
58-175_above-1-1,58-175_above-1,runga,above-9,false,expert,Greenhilletal2008,,,
58-176_below-1-1,58-176_below-1,raro,below-8,false,expert,Greenhilletal2008,,,
58-177_this-1-1,58-177_this-1,teia,this-7,false,expert,Greenhilletal2008,,,
58-177_this-1-2,58-177_this-1,teia,this-45,false,expert,Greenhilletal2008,,,
58-177_this-2-1,58-177_this-2,teia,this-7,false,expert,Greenhilletal2008,,,
58-177_this-2-2,58-177_this-2,teia,this-45,false,expert,Greenhilletal2008,,,
58-177_this-3-1,58-177_this-3,teeia,this-7,false,expert,Greenhilletal2008,,,
58-177_this-3-2,58-177_this-3,teeia,this-45,false,expert,Greenhilletal2008,,,
58-179_near-1-1,58-179_near-1,vai,near-9,false,expert,Greenhilletal2008,,,
58-180_far-1-1,58-180_far-1,mamao,far-13,false,expert,Greenhilletal2008,,,
58-181_where-1-1,58-181_where-1,'ea,where-3,false,expert,Greenhilletal2008,,,
58-181_where-1-2,58-181_where-1,'ea,where-35,false,expert,Greenhilletal2008,,,
58-182_i-1-1,58-182_i-1,au,i-1,false,expert,Greenhilletal2008,,,
58-182_i-1-2,58-182_i-1,au,i-21,false,expert,Greenhilletal2008,,,
58-183_thou-1-1,58-183_thou-1,koe,thou-1,false,expert,Greenhilletal2008,,,
58-183_thou-2-1,58-183_thou-2,koe,thou-1,false,expert,Greenhilletal2008,,,
58-184_heshe-1-1,58-184_heshe-1,ia,heshe-1,false,expert,Greenhilletal2008,,,
58-185_we-1-1,58-185_we-1,mātou,we-2,false,expert,Greenhilletal2008,,,
58-185_we-1-2,58-185_we-1,mātou,we-39,false,expert,Greenhilletal2008,,,
58-185_we-2-1,58-185_we-2,tātou,we-1,false,expert,Greenhilletal2008,,,
58-185_we-2-2,58-185_we-2,tātou,we-39,false,expert,Greenhilletal2008,,,
58-186_you-1-1,58-186_you-1,kootou,you-16,false,expert,Greenhilletal2008,,,
58-187_they-1-1,58-187_they-1,rātou,they-1,false,expert,Greenhilletal2008,,,
58-187_they-1-2,58-187_they-1,rātou,they-72,false,expert,Greenhilletal2008,,,
58-188_what-1-1,58-188_what-1,aà,what-1,false,expert,Greenhilletal2008,,,
58-189_who-1-1,58-189_who-1,ài,who-1,false,expert,Greenhilletal2008,,,
58-190_other-1-1,58-190_other-1,kē,other-8,true,expert,Greenhilletal2008,,,
58-190_other-2-1,58-190_other-2,ta'i,other-7,false,expert,Greenhilletal2008,,,
58-190_other-3-1,58-190_other-3,tēta'i,other-7,false,expert,Greenhilletal2008,,,
58-191_all-1-1,58-191_all-1,katoa,all-13,false,expert,Greenhilletal2008,,,
58-192_and-1-1,58-192_and-1,maa,and-2,false,expert,Greenhilletal2008,,,
58-193_if-1-1,58-193_if-1,me,if-5,false,expert,Greenhilletal2008,,,
58-194_how-1-1,58-194_how-1,pèea,how-11,false,expert,Greenhilletal2008,,,
58-195_nonot-1-1,58-195_nonot-1,kaa'ore,nonot-11,false,expert,Greenhilletal2008,,,
58-195_nonot-2-1,58-195_nonot-2,àuraka,nonot-12,false,expert,Greenhilletal2008,,,
58-196_tocount-1-1,58-196_tocount-1,tārē,tocount-43,false,expert,Greenhilletal2008,,,
58-196_tocount-2-1,58-196_tocount-2,tatau,tocount-8,false,expert,Greenhilletal2008,,,
58-196_tocount-2-2,58-196_tocount-2,tatau,tocount-80,false,expert,Greenhilletal2008,,,
58-197_one-1-1,58-197_one-1,taì,one-41,false,expert,Greenhilletal2008,,,
58-198_two-1-1,58-198_two-1,rua,two-1,false,expert,Greenhilletal2008,,,
58-199_three-1-1,58-199_three-1,toru,three-1,false,expert,Greenhilletal2008,,,
58-200_four-1-1,58-200_four-1,àa,four-1,false,expert,Greenhilletal2008,,,
58-200_four-1-2,58-200_four-1,àa,four-66,false,expert,Greenhilletal2008,,,
58-201_five-1-1,58-201_five-1,rima,five-1,false,expert,Greenhilletal2008,,,
58-202_six-1-1,58-202_six-1,ono,six-1,false,expert,Greenhilletal2008,,,
58-203_seven-1-1,58-203_seven-1,'itu,seven-1,false,expert,Greenhilletal2008,,,
58-203_seven-2-1,58-203_seven-2,itu,seven-1,false,expert,Greenhilletal2008,,,
58-204_eight-1-1,58-204_eight-1,varu,eight-3,false,expert,Greenhilletal2008,,,
58-205_nine-1-1,58-205_nine-1,iva,nine-5,false,expert,Greenhilletal2008,,,
58-205_nine-1-2,58-205_nine-1,iva,nine-44,false,expert,Greenhilletal2008,,,
58-206_ten-1-1,58-206_ten-1,nga'uru,ten-5,false,expert,Greenhilletal2008,,,
58-206_ten-1-2,58-206_ten-1,nga'uru,ten-32,false,expert,Greenhilletal2008,,,
58-207_twenty-1-1,58-207_twenty-1,rua ngauru-,twenty-3,false,expert,Greenhilletal2008,,,
58-207_twenty-1-2,58-207_twenty-1,rua ngauru-,twenty-6,false,expert,Greenhilletal2008,,,
58-208_fifty-1-1,58-208_fifty-1,rima ngauru,fifty-1,false,expert,Greenhilletal2008,,,
58-208_fifty-1-2,58-208_fifty-1,rima ngauru,fifty-15,false,expert,Greenhilletal2008,,,
58-209_onehundred-1-1,58-209_onehundred-1,tai anere,onehundred-11,false,expert,Greenhilletal2008,,,
58-210_onethousand-1-1,58-210_onethousand-1,mano,onethousand-2,false,expert,Greenhilletal2008,,,
58-210_onethousand-2-1,58-210_onethousand-2,tavatini,onethousand-11,false,expert,Greenhilletal2008,,,
58-210_onethousand-3-1,58-210_onethousand-3,tauatini,onethousand-11,false,expert,Greenhilletal2008,,,
64-1_hand-1-1,64-1_hand-1,lima,hand-1,false,expert,Greenhilletal2008,,,
64-1_hand-1-2,64-1_hand-1,lima,hand-64,false,expert,Greenhilletal2008,,,
64-2_left-1-1,64-2_left-1,masui,left-1,false,expert,Greenhilletal2008,,,
64-2_left-1-2,64-2_left-1,masui,left-59,false,expert,Greenhilletal2008,,,
64-2_left-1-3,64-2_left-1,masui,left-74,false,expert,Greenhilletal2008,,,
64-3_right-1-1,64-3_right-1,madau,right-5,false,expert,Greenhilletal2008,,,
64-3_right-1-2,64-3_right-1,madau,right-13,false,expert,Greenhilletal2008,,,
64-4_legfoot-1-1,64-4_legfoot-1,vae,legfoot-1,false,expert,Greenhilletal2008,,,
64-4_legfoot-1-2,64-4_legfoot-1,vae,legfoot-100,false,expert,Greenhilletal2008,,,
64-5_towalk-1-1,64-5_towalk-1,saele,towalk-6,false,expert,Greenhilletal2008,,,
64-5_towalk-2-1,64-5_towalk-2,haka,towalk-7,false,expert,Greenhilletal2008,,,
64-5_towalk-4-1,64-5_towalk-4,sesee,towalk-4,false,expert,Greenhilletal2008,,,
64-7_tocome-1-1,64-7_tocome-1,hu mai,tocome-1,false,expert,Greenhilletal2008,,,
64-7_tocome-1-2,64-7_tocome-1,hu mai,tocome-44,false,expert,Greenhilletal2008,,,
64-8_toturn-1-1,64-8_toturn-1,huli,toturn-15,false,expert,Greenhilletal2008,,,
64-10_dirty-1-1,64-10_dirty-1,gelegele,dirty-10,false,expert,Greenhilletal2008,,,
64-11_dust-1-1,64-11_dust-1,buugelegele,dust-24,true,expert,Greenhilletal2008,,,
64-12_skin-1-1,64-12_skin-1,gili,skin-1,false,expert,Greenhilletal2008,,,
64-13_back-1-1,64-13_back-1,dua,back-11,false,expert,Greenhilletal2008,,,
64-14_belly-1-1,64-14_belly-1,gona,belly-8,false,expert,Greenhilletal2008,,,
64-14_belly-2-1,64-14_belly-2,dinae,belly-19,false,expert,Greenhilletal2008,,,
64-14_belly-2-2,64-14_belly-2,dinae,belly-34,false,expert,Greenhilletal2008,,,
64-15_bone-1-1,64-15_bone-1,ivi,bone-52,false,expert,Greenhilletal2008,,,
64-15_bone-1-2,64-15_bone-1,ivi,bone-5,false,expert,Greenhilletal2008,,,
64-17_liver-1-1,64-17_liver-1,ade,liver-1,false,expert,Greenhilletal2008,,,
64-18_breast-1-1,64-18_breast-1,gaanunu,breast-3,false,expert,Greenhilletal2008,,,
64-19_shoulder-1-1,64-19_shoulder-1,bakau,shoulder-22,false,expert,Greenhilletal2008,,,
64-20_toknowbeknowledgeable-1-1,64-20_toknowbeknowledgeable-1,ilo,toknowbeknowledgeable-13,false,expert,Greenhilletal2008,,,
64-21_tothink-1-1,64-21_tothink-1,maanadu,tothink-9,false,expert,Greenhilletal2008,,,
64-22_tofear-1-1,64-22_tofear-1,madagu,tofear-1,false,expert,Greenhilletal2008,,,
64-23_blood-1-1,64-23_blood-1,dodo,blood-4,false,expert,Greenhilletal2008,,,
64-24_head-1-1,64-24_head-1,ulu,head-1,false,expert,Greenhilletal2008,,,
64-24_head-2-1,64-24_head-2,biho,head-10,false,expert,Greenhilletal2008,,,
64-25_neck-1-1,64-25_neck-1,ua,neck-18,false,expert,Greenhilletal2008,,,
64-26_hair-1-1,64-26_hair-1,hulu,hair-31,false,expert,Greenhilletal2008,,,
64-26_hair-2-1,64-26_hair-2,ngae,hair-29,false,expert,Greenhilletal2008,,,
64-26_hair-3-1,64-26_hair-3,ngangailu,hair-29,false,expert,Greenhilletal2008,,,
64-26_hair-4-1,64-26_hair-4,ŋaŋaulu,hair-29,false,expert,Greenhilletal2008,,,
64-27_nose-1-1,64-27_nose-1,usu,nose-1,false,expert,Greenhilletal2008,,,
64-27_nose-2-1,64-27_nose-2,uhu,nose-1,false,expert,Greenhilletal2008,,,
64-28_tobreathe-1-1,64-28_tobreathe-1,manava,tobreathe-1,false,expert,Greenhilletal2008,,,
64-28_tobreathe-2-1,64-28_tobreathe-2,manava,tobreathe-1,false,expert,Greenhilletal2008,,,
64-29_tosniffsmell-1-1,64-29_tosniffsmell-1,he,tosniffsmell-9,false,expert,Greenhilletal2008,,,
64-29_tosniffsmell-3-1,64-29_tosniffsmell-3,tuŋa,tosniffsmell-45,false,expert,Greenhilletal2008,,,
64-30_mouth-1-1,64-30_mouth-1,ngudu,mouth-2,false,expert,Greenhilletal2008,,,
64-31_tooth-1-1,64-31_tooth-1,niho,tooth-1,false,expert,Greenhilletal2008,,,
64-32_tongue-1-1,64-32_tongue-1,alelo,tongue-15,false,expert,Greenhilletal2008,,,
64-33_tolaugh-1-1,64-33_tolaugh-1,gada,tolaugh-7,false,expert,Greenhilletal2008,,,
64-34_tocry-1-1,64-34_tocry-1,dangi,tocry-1,false,expert,Greenhilletal2008,,,
64-35_tovomit-1-1,64-35_tovomit-1,haga,tovomit-8,false,expert,Greenhilletal2008,,,
64-37_toeat-1-1,64-37_toeat-1,gai,toeat-1,false,expert,Greenhilletal2008,,,
64-37_toeat-1-2,64-37_toeat-1,gai,toeat-47,false,expert,Greenhilletal2008,,,
64-38_tochew-1-1,64-38_tochew-1,ngau,tochew-8,false,expert,Greenhilletal2008,,,
64-38_tochew-2-1,64-38_tochew-2,ngungu,tochew-9,false,expert,Greenhilletal2008,,,
64-39_tocook-1-1,64-39_tocook-1,dao,tocook-10,false,expert,Greenhilletal2008,,,
64-40_todrink-1-1,64-40_todrink-1,unu,todrink-1,false,expert,Greenhilletal2008,,,
64-41_tobite-1-1,64-41_tobite-1,gadi,tobite-1,false,expert,Greenhilletal2008,,,
64-41_tobite-1-2,64-41_tobite-1,gadi,tobite-55,false,expert,Greenhilletal2008,,,
64-42_tosuck-1-1,64-42_tosuck-1,midi,tosuck-8,false,expert,Greenhilletal2008,,,
64-43_ear-1-1,64-43_ear-1,dalinga,ear-1,false,expert,Greenhilletal2008,,,
64-44_tohear-1-1,64-44_tohear-1,longo,tohear-1,false,expert,Greenhilletal2008,,,
64-45_eye-1-1,64-45_eye-1,ganomada,eye-1,false,expert,Greenhilletal2008,,,
64-45_eye-1-2,64-45_eye-1,ganomada,eye-18,false,expert,Greenhilletal2008,,,
64-46_tosee-1-1,64-46_tosee-1,gide,tosee-1,false,expert,Greenhilletal2008,,,
64-47_toyawn-1-1,64-47_toyawn-1,maava,toyawn-19,false,expert,Greenhilletal2008,,,
64-47_toyawn-1-2,64-47_toyawn-1,maava,toyawn-39,false,expert,Greenhilletal2008,,,
64-48_tosleep-1-1,64-48_tosleep-1,moe,tosleep-10,false,expert,Greenhilletal2008,,,
64-48_tosleep-1-2,64-48_tosleep-1,moe,tosleep-109,false,expert,Greenhilletal2008,,,
64-50_todream-1-1,64-50_todream-1,midi,todream-36,false,expert,Greenhilletal2008,,,
64-51_tosit-1-1,64-51_tosit-1,noho,tosit-16,false,expert,Greenhilletal2008,,,
64-52_tostand-1-1,64-52_tostand-1,duu,tostand-2,false,expert,Greenhilletal2008,,,
64-53_personhumanbeing-1-1,64-53_personhumanbeing-1,dangada,personhumanbeing-1,false,expert,Greenhilletal2008,,,
64-53_personhumanbeing-1-2,64-53_personhumanbeing-1,dangada,personhumanbeing-66,false,expert,Greenhilletal2008,,,
64-53_personhumanbeing-1-3,64-53_personhumanbeing-1,dangada,personhumanbeing-97,false,expert,Greenhilletal2008,,,
64-54_manmale-1-1,64-54_manmale-1,daane,manmale-1,false,expert,Greenhilletal2008,,,
64-54_manmale-1-2,64-54_manmale-1,daane,manmale-11,false,expert,Greenhilletal2008,,,
64-55_womanfemale-1-1,64-55_womanfemale-1,hahine,womanfemale-1,false,expert,Greenhilletal2008,,,
64-55_womanfemale-1-2,64-55_womanfemale-1,hahine,womanfemale-106,false,expert,Greenhilletal2008,,,
64-55_womanfemale-2-1,64-55_womanfemale-2,hine,womanfemale-1,false,expert,Greenhilletal2008,,,
64-55_womanfemale-2-2,64-55_womanfemale-2,hine,womanfemale-41,false,expert,Greenhilletal2008,,,
64-56_child-1-1,64-56_child-1,dama,child-6,false,expert,Greenhilletal2008,,,
64-57_husband-1-1,64-57_husband-1,bodu daane,husband-14,false,expert,Greenhilletal2008,,,
64-58_wife-1-1,64-58_wife-1,bodu hahine,wife-5,false,expert,Greenhilletal2008,,,
64-58_wife-1-2,64-58_wife-1,bodu hahine,wife-68,false,expert,Greenhilletal2008,,,
64-59_mother-1-1,64-59_mother-1,dinana,mother-1,false,expert,Greenhilletal2008,,,
64-60_father-1-1,64-60_father-1,dama,father-1,false,expert,Greenhilletal2008,,,
64-61_house-1-1,64-61_house-1,hale,house-14,false,expert,Greenhilletal2008,,,
64-63_name-1-1,64-63_name-1,ingoo,name-6,false,expert,Greenhilletal2008,,,
64-65_rope-1-1,64-65_rope-1,maea,rope-10,false,expert,Greenhilletal2008,,,
64-66_totieupfasten-1-1,64-66_totieupfasten-1,hau,totieupfasten-11,false,expert,Greenhilletal2008,,,
64-66_totieupfasten-2-1,64-66_totieupfasten-2,noa,totieupfasten-15,false,expert,Greenhilletal2008,,,
64-67_tosew-1-1,64-67_tosew-1,dui,tosew-13,false,expert,Greenhilletal2008,,,
64-67_tosew-1-2,64-67_tosew-1,dui,tosew-16,false,expert,Greenhilletal2008,,,
64-68_needle-1-1,64-68_needle-1,te,needle-1,false,expert,Greenhilletal2008,,,
64-68_needle-3-1,64-68_needle-3,siga,needle-9,false,expert,Greenhilletal2008,,,
64-71_tostabpierce-1-1,64-71_tostabpierce-1,sugi,tostabpierce-1,false,expert,Greenhilletal2008,,,
64-71_tostabpierce-1-2,64-71_tostabpierce-1,sugi,tostabpierce-8,false,expert,Greenhilletal2008,,,
64-71_tostabpierce-2-1,64-71_tostabpierce-2,daalo,tostabpierce-10,false,expert,Greenhilletal2008,,,
64-71_tostabpierce-3-1,64-71_tostabpierce-3,daalo,tostabpierce-10,false,expert,Greenhilletal2008,,,
64-72_tohit-1-1,64-72_tohit-1,bagi,tohit-6,false,expert,Greenhilletal2008,,,
64-72_tohit-3-1,64-72_tohit-3,badu,tohit-7,false,expert,Greenhilletal2008,,,
64-72_tohit-4-1,64-72_tohit-4,daa,tohit-10,false,expert,Greenhilletal2008,,,
64-72_tohit-5-1,64-72_tohit-5,dugi,tohit-8,false,expert,Greenhilletal2008,,,
64-73_tosteal-1-1,64-73_tosteal-1,gaiaa,tosteal-7,false,expert,Greenhilletal2008,,,
64-74_tokill-1-1,64-74_tokill-1,daa,tokill-8,false,expert,Greenhilletal2008,,,
64-75_todiebedead-1-1,64-75_todiebedead-1,made,todiebedead-1,false,expert,Greenhilletal2008,,,
64-77_toscratch-1-1,64-77_toscratch-1,la,toscratch-10,false,expert,Greenhilletal2008,,,
64-77_toscratch-3-1,64-77_toscratch-3,lagu,toscratch-9,false,expert,Greenhilletal2008,,,
64-78_tocuthack-1-1,64-78_tocuthack-1,àmu,tocuthack-15,false,expert,Greenhilletal2008,,,
64-78_tocuthack-2-1,64-78_tocuthack-2,modu,tocuthack-54,false,expert,Greenhilletal2008,,,
64-78_tocuthack-2-2,64-78_tocuthack-2,modu,tocuthack-14,false,expert,Greenhilletal2008,,,
64-78_tocuthack-3-1,64-78_tocuthack-3,sele,tocuthack-16,false,expert,Greenhilletal2008,,,
64-78_tocuthack-4-1,64-78_tocuthack-4,tuu,tocuthack-17,false,expert,Greenhilletal2008,,,
64-79_stickwood-1-1,64-79_stickwood-1,laagau,stickwood-1,false,expert,Greenhilletal2008,,,
64-79_stickwood-1-2,64-79_stickwood-1,laagau,stickwood-26,false,expert,Greenhilletal2008,,,
64-81_sharp-1-1,64-81_sharp-1,ha,sharp-14,false,expert,Greenhilletal2008,,,
64-81_sharp-1-2,64-81_sharp-1,ha,sharp-15,false,expert,Greenhilletal2008,,,
64-83_towork-1-1,64-83_towork-1,haihegao,towork-26,false,expert,Greenhilletal2008,,,
64-84_toplant-1-1,64-84_toplant-1,doo,toplant-4,false,expert,Greenhilletal2008,,,
64-85_tochoose-1-1,64-85_tochoose-1,hili,tochoose-1,false,expert,Greenhilletal2008,,,
64-86_togrow-1-1,64-86_togrow-1,somo,togrow-7,false,expert,Greenhilletal2008,,,
64-88_tosqueeze-1-1,64-88_tosqueeze-1,kumi,tosqueeze-14,false,expert,Greenhilletal2008,,,
64-90_todig-1-1,64-90_todig-1,geli,todig-1,false,expert,Greenhilletal2008,,,
64-93_topoundbeat-1-1,64-93_topoundbeat-1,dugi,topoundbeat-2,false,expert,Greenhilletal2008,,,
64-94_tothrow-1-1,64-94_tothrow-1,maga,tothrow-11,false,expert,Greenhilletal2008,,,
64-97_bird-1-1,64-97_bird-1,manu lele,bird-1,false,expert,Greenhilletal2008,,,
64-98_egg-1-1,64-98_egg-1,ŋako,egg-36,false,expert,Greenhilletal2008,,,
64-100_wing-1-1,64-100_wing-1,bakau,wing-1,false,expert,Greenhilletal2008,,,
